sign,class,ordinal,gt_path,prediction_path,left_evaluated,right_evaluated
Frisch,~0,11,data/smplx_gt/Frisch/00318.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_159.obj,True,True
Frisch,~0,12,data/smplx_gt/Frisch/00322.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_161.obj,True,True
Frisch,~0,13,data/smplx_gt/Frisch/00326.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_163.obj,True,True
Frisch,~0,14,data/smplx_gt/Frisch/00330.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_165.obj,True,True
Frisch,~0,15,data/smplx_gt/Frisch/00334.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_167.obj,True,True
Frisch,~0,16,data/smplx_gt/Frisch/00338.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_169.obj,True,True
Frisch,~0,17,data/smplx_gt/Frisch/00342.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_171.obj,True,True
Frisch,~0,18,data/smplx_gt/Frisch/00346.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_173.obj,True,True
Frisch,~0,19,data/smplx_gt/Frisch/00350.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_175.obj,True,True
Frisch,~0,20,data/smplx_gt/Frisch/00354.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_177.obj,True,True
Frisch,~0,21,data/smplx_gt/Frisch/00358.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_179.obj,True,True
Frisch,~0,22,data/smplx_gt/Frisch/00362.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_181.obj,True,True
Frisch,~0,23,data/smplx_gt/Frisch/00366.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_183.obj,True,True
Frisch,~0,24,data/smplx_gt/Frisch/00370.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_185.obj,True,True
Frisch,~0,25,data/smplx_gt/Frisch/00374.obj,outputs/method_hamer/Frisch/smplifyx/meshes/low_187.obj,True,True
Froh,~0,0,data/smplx_gt/Froh/00252.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_126.obj,True,True
Froh,~0,1,data/smplx_gt/Froh/00256.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_128.obj,True,True
Froh,~0,2,data/smplx_gt/Froh/00260.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_130.obj,True,True
Froh,~0,3,data/smplx_gt/Froh/00264.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_132.obj,True,True
Froh,~0,4,data/smplx_gt/Froh/00268.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_134.obj,True,True
Froh,~0,5,data/smplx_gt/Froh/00272.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_136.obj,True,True
Froh,~0,6,data/smplx_gt/Froh/00276.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_138.obj,True,True
Froh,~0,7,data/smplx_gt/Froh/00280.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_140.obj,True,True
Froh,~0,8,data/smplx_gt/Froh/00284.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_142.obj,True,True
Froh,~0,9,data/smplx_gt/Froh/00288.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_144.obj,True,True
Froh,~0,10,data/smplx_gt/Froh/00292.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_146.obj,True,True
Froh,~0,11,data/smplx_gt/Froh/00296.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_148.obj,True,True
Froh,~0,12,data/smplx_gt/Froh/00300.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_150.obj,True,True
Froh,~0,13,data/smplx_gt/Froh/00304.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_152.obj,True,True
Froh,~0,14,data/smplx_gt/Froh/00308.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_154.obj,True,True
Froh,~0,15,data/smplx_gt/Froh/00312.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_156.obj,True,True
Froh,~0,16,data/smplx_gt/Froh/00316.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_158.obj,True,True
Froh,~0,17,data/smplx_gt/Froh/00320.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_160.obj,True,True
Froh,~0,18,data/smplx_gt/Froh/00324.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_162.obj,True,True
Froh,~0,19,data/smplx_gt/Froh/00328.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_164.obj,True,True
Froh,~0,20,data/smplx_gt/Froh/00332.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_166.obj,True,True
Froh,~0,21,data/smplx_gt/Froh/00336.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_168.obj,True,True
Froh,~0,22,data/smplx_gt/Froh/00340.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_170.obj,True,True
Froh,~0,23,data/smplx_gt/Froh/00344.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_172.obj,True,True
Froh,~0,24,data/smplx_gt/Froh/00348.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_174.obj,True,True
Froh,~0,25,data/smplx_gt/Froh/00352.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_176.obj,True,True
Froh,~0,26,data/smplx_gt/Froh/00356.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_178.obj,True,True
Froh,~0,27,data/smplx_gt/Froh/00360.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_180.obj,True,True
Froh,~0,28,data/smplx_gt/Froh/00364.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_182.obj,True,True
Froh,~0,29,data/smplx_gt/Froh/00368.obj,outputs/method_hamer/Froh/smplifyx/meshes/low_184.obj,True,True
Glas,~0,0,data/smplx_gt/Glas/00208.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_104.obj,True,True
Glas,~0,1,data/smplx_gt/Glas/00212.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_106.obj,True,True
Glas,~0,2,data/smplx_gt/Glas/00216.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_108.obj,True,True
Glas,~0,3,data/smplx_gt/Glas/00220.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_110.obj,True,True
Glas,~0,4,data/smplx_gt/Glas/00224.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_112.obj,True,True
Glas,~0,5,data/smplx_gt/Glas/00228.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_114.obj,True,True
Glas,~0,6,data/smplx_gt/Glas/00232.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_116.obj,True,True
Glas,~0,7,data/smplx_gt/Glas/00236.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_118.obj,True,True
Glas,~0,8,data/smplx_gt/Glas/00240.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_120.obj,True,True
Glas,~0,9,data/smplx_gt/Glas/00244.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_122.obj,True,True
Glas,~0,10,data/smplx_gt/Glas/00248.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_124.obj,True,True
Glas,~0,11,data/smplx_gt/Glas/00252.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_126.obj,True,True
Glas,~0,12,data/smplx_gt/Glas/00256.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_128.obj,True,True
Glas,~0,13,data/smplx_gt/Glas/00260.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_130.obj,True,True
Glas,~0,14,data/smplx_gt/Glas/00264.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_132.obj,True,True
Glas,~0,15,data/smplx_gt/Glas/00268.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_134.obj,True,True
Glas,~0,16,data/smplx_gt/Glas/00272.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_136.obj,True,True
Glas,~0,17,data/smplx_gt/Glas/00276.obj,outputs/method_hamer/Glas/smplifyx/meshes/low_138.obj,True,True
IdiomPffIgnorieren,~0,0,data/smplx_gt/IdiomPffIgnorieren/00244.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_122.obj,True,True
IdiomPffIgnorieren,~0,1,data/smplx_gt/IdiomPffIgnorieren/00248.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_124.obj,True,True
IdiomPffIgnorieren,~0,2,data/smplx_gt/IdiomPffIgnorieren/00252.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_126.obj,True,True
IdiomPffIgnorieren,~0,3,data/smplx_gt/IdiomPffIgnorieren/00256.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_128.obj,True,True
IdiomPffIgnorieren,~0,4,data/smplx_gt/IdiomPffIgnorieren/00260.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_130.obj,True,True
IdiomPffIgnorieren,~0,5,data/smplx_gt/IdiomPffIgnorieren/00264.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_132.obj,True,True
IdiomPffIgnorieren,~0,6,data/smplx_gt/IdiomPffIgnorieren/00268.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_134.obj,True,True
IdiomPffIgnorieren,~0,7,data/smplx_gt/IdiomPffIgnorieren/00272.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_136.obj,True,True
IdiomPffIgnorieren,~0,8,data/smplx_gt/IdiomPffIgnorieren/00276.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_138.obj,True,True
IdiomPffIgnorieren,~0,9,data/smplx_gt/IdiomPffIgnorieren/00280.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_140.obj,True,True
IdiomPffIgnorieren,~0,10,data/smplx_gt/IdiomPffIgnorieren/00284.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_142.obj,True,True
IdiomPffIgnorieren,~0,11,data/smplx_gt/IdiomPffIgnorieren/00288.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_144.obj,True,True
IdiomPffIgnorieren,~0,12,data/smplx_gt/IdiomPffIgnorieren/00292.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_146.obj,True,True
IdiomPffIgnorieren,~0,13,data/smplx_gt/IdiomPffIgnorieren/00296.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_148.obj,True,True
IdiomPffIgnorieren,~0,14,data/smplx_gt/IdiomPffIgnorieren/00300.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_150.obj,True,True
IdiomPffIgnorieren,~0,15,data/smplx_gt/IdiomPffIgnorieren/00304.obj,outputs/method_hamer/IdiomPffIgnorieren/smplifyx/meshes/low_152.obj,True,True
Jahr,0,0,data/smplx_gt/Jahr/00324.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_162.obj,False,True
Jahr,0,1,data/smplx_gt/Jahr/00328.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_164.obj,False,True
Jahr,0,2,data/smplx_gt/Jahr/00332.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_166.obj,False,True
Jahr,0,3,data/smplx_gt/Jahr/00336.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_168.obj,False,True
Jahr,0,4,data/smplx_gt/Jahr/00340.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_170.obj,False,True
Jahr,0,5,data/smplx_gt/Jahr/00344.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_172.obj,False,True
Jahr,0,6,data/smplx_gt/Jahr/00348.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_174.obj,False,True
Jahr,0,7,data/smplx_gt/Jahr/00352.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_176.obj,False,True
Jahr,0,8,data/smplx_gt/Jahr/00356.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_178.obj,False,True
Jahr,0,9,data/smplx_gt/Jahr/00360.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_180.obj,False,True
Jahr,0,10,data/smplx_gt/Jahr/00364.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_182.obj,False,True
Jahr,0,11,data/smplx_gt/Jahr/00368.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_184.obj,False,True
Jahr,0,12,data/smplx_gt/Jahr/00372.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_186.obj,False,True
Jahr,0,13,data/smplx_gt/Jahr/00376.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_188.obj,False,True
Jahr,0,14,data/smplx_gt/Jahr/00380.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_190.obj,False,True
Jahr,0,15,data/smplx_gt/Jahr/00384.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_192.obj,False,True
Jahr,0,16,data/smplx_gt/Jahr/00388.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_194.obj,False,True
Jahr,0,17,data/smplx_gt/Jahr/00392.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_196.obj,False,True
Jahr,0,18,data/smplx_gt/Jahr/00396.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_198.obj,False,True
Jahr,0,19,data/smplx_gt/Jahr/00400.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_200.obj,False,True
Jahr,0,20,data/smplx_gt/Jahr/00404.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_202.obj,False,True
Jahr,0,21,data/smplx_gt/Jahr/00408.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_204.obj,False,True
Jahr,0,22,data/smplx_gt/Jahr/00412.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_206.obj,False,True
Jahr,0,23,data/smplx_gt/Jahr/00416.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_208.obj,False,True
Jahr,0,24,data/smplx_gt/Jahr/00420.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_210.obj,False,True
Jahr,0,25,data/smplx_gt/Jahr/00424.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_212.obj,False,True
Jahr,0,26,data/smplx_gt/Jahr/00428.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_214.obj,False,True
Jahr,0,27,data/smplx_gt/Jahr/00432.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_216.obj,False,True
Jahr,0,28,data/smplx_gt/Jahr/00436.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_218.obj,False,True
Jahr,0,29,data/smplx_gt/Jahr/00440.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_220.obj,False,True
Jahr,0,30,data/smplx_gt/Jahr/00444.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_222.obj,False,True
Jahr,0,31,data/smplx_gt/Jahr/00448.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_224.obj,False,True
Jahr,0,32,data/smplx_gt/Jahr/00452.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_226.obj,False,True
Jahr,0,33,data/smplx_gt/Jahr/00456.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_228.obj,False,True
Jahr,0,34,data/smplx_gt/Jahr/00460.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_230.obj,False,True
Jahr,0,35,data/smplx_gt/Jahr/00464.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_232.obj,False,True
Jahr,0,36,data/smplx_gt/Jahr/00468.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_234.obj,False,True
Jahr,0,37,data/smplx_gt/Jahr/00472.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_236.obj,False,True
Jahr,0,38,data/smplx_gt/Jahr/00476.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_238.obj,False,True
Jahr,0,39,data/smplx_gt/Jahr/00480.obj,outputs/method_hamer/Jahr/smplifyx/meshes/low_240.obj,False,True
Klar,0,0,data/smplx_gt/Klar/00244.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_122.obj,False,True
Klar,0,1,data/smplx_gt/Klar/00248.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_124.obj,False,True
Klar,0,2,data/smplx_gt/Klar/00252.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_126.obj,False,True
Klar,0,3,data/smplx_gt/Klar/00256.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_128.obj,False,True
Klar,0,4,data/smplx_gt/Klar/00260.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_130.obj,False,True
Klar,0,5,data/smplx_gt/Klar/00264.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_132.obj,False,True
Klar,0,6,data/smplx_gt/Klar/00268.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_134.obj,False,True
Klar,0,7,data/smplx_gt/Klar/00272.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_136.obj,False,True
Klar,0,8,data/smplx_gt/Klar/00276.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_138.obj,False,True
Klar,0,9,data/smplx_gt/Klar/00280.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_140.obj,False,True
Klar,0,10,data/smplx_gt/Klar/00284.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_142.obj,False,True
Klar,0,11,data/smplx_gt/Klar/00288.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_144.obj,False,True
Klar,0,12,data/smplx_gt/Klar/00292.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_146.obj,False,True
Klar,0,13,data/smplx_gt/Klar/00296.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_148.obj,False,True
Klar,0,14,data/smplx_gt/Klar/00300.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_150.obj,False,True
Klar,0,15,data/smplx_gt/Klar/00304.obj,outputs/method_hamer/Klar/smplifyx/meshes/low_152.obj,False,True
Kochen,~0,0,data/smplx_gt/Kochen/00270.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_135.obj,True,True
Kochen,~0,1,data/smplx_gt/Kochen/00274.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_137.obj,True,True
Kochen,~0,2,data/smplx_gt/Kochen/00278.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_139.obj,True,True
Kochen,~0,3,data/smplx_gt/Kochen/00282.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_141.obj,True,True
Kochen,~0,4,data/smplx_gt/Kochen/00286.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_143.obj,True,True
Kochen,~0,5,data/smplx_gt/Kochen/00290.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_145.obj,True,True
Kochen,~0,6,data/smplx_gt/Kochen/00294.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_147.obj,True,True
Kochen,~0,7,data/smplx_gt/Kochen/00298.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_149.obj,True,True
Kochen,~0,8,data/smplx_gt/Kochen/00302.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_151.obj,True,True
Kochen,~0,9,data/smplx_gt/Kochen/00306.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_153.obj,True,True
Kochen,~0,10,data/smplx_gt/Kochen/00310.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_155.obj,True,True
Kochen,~0,11,data/smplx_gt/Kochen/00314.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_157.obj,True,True
Kochen,~0,12,data/smplx_gt/Kochen/00318.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_159.obj,True,True
Kochen,~0,13,data/smplx_gt/Kochen/00322.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_161.obj,True,True
Kochen,~0,14,data/smplx_gt/Kochen/00326.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_163.obj,True,True
Kochen,~0,15,data/smplx_gt/Kochen/00330.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_165.obj,True,True
Kochen,~0,16,data/smplx_gt/Kochen/00334.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_167.obj,True,True
Kochen,~0,17,data/smplx_gt/Kochen/00338.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_169.obj,True,True
Kochen,~0,18,data/smplx_gt/Kochen/00342.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_171.obj,True,True
Kochen,~0,19,data/smplx_gt/Kochen/00346.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_173.obj,True,True
Kochen,~0,20,data/smplx_gt/Kochen/00350.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_175.obj,True,True
Kochen,~0,21,data/smplx_gt/Kochen/00354.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_177.obj,True,True
Kochen,~0,22,data/smplx_gt/Kochen/00358.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_179.obj,True,True
Kochen,~0,23,data/smplx_gt/Kochen/00362.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_181.obj,True,True
Kochen,~0,24,data/smplx_gt/Kochen/00366.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_183.obj,True,True
Kochen,~0,25,data/smplx_gt/Kochen/00370.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_185.obj,True,True
Kochen,~0,26,data/smplx_gt/Kochen/00374.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_187.obj,True,True
Kochen,~0,27,data/smplx_gt/Kochen/00378.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_189.obj,True,True
Kochen,~0,28,data/smplx_gt/Kochen/00382.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_191.obj,True,True
Kochen,~0,29,data/smplx_gt/Kochen/00386.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_193.obj,True,True
Kochen,~0,30,data/smplx_gt/Kochen/00390.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_195.obj,True,True
Kochen,~0,31,data/smplx_gt/Kochen/00394.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_197.obj,True,True
Kochen,~0,32,data/smplx_gt/Kochen/00398.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_199.obj,True,True
Kochen,~0,33,data/smplx_gt/Kochen/00402.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_201.obj,True,True
Kochen,~0,34,data/smplx_gt/Kochen/00406.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_203.obj,True,True
Kochen,~0,35,data/smplx_gt/Kochen/00410.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_205.obj,True,True
Kochen,~0,36,data/smplx_gt/Kochen/00414.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_207.obj,True,True
Kochen,~0,37,data/smplx_gt/Kochen/00418.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_209.obj,True,True
Kochen,~0,38,data/smplx_gt/Kochen/00422.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_211.obj,True,True
Kochen,~0,39,data/smplx_gt/Kochen/00426.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_213.obj,True,True
Kochen,~0,40,data/smplx_gt/Kochen/00430.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_215.obj,True,True
Kochen,~0,41,data/smplx_gt/Kochen/00434.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_217.obj,True,True
Kochen,~0,42,data/smplx_gt/Kochen/00438.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_219.obj,True,True
Kochen,~0,43,data/smplx_gt/Kochen/00442.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_221.obj,True,True
Kochen,~0,44,data/smplx_gt/Kochen/00446.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_223.obj,True,True
Kochen,~0,45,data/smplx_gt/Kochen/00450.obj,outputs/method_hamer/Kochen/smplifyx/meshes/low_225.obj,True,True
Lesen,~0,0,data/smplx_gt/Lesen/00306.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_153.obj,True,True
Lesen,~0,1,data/smplx_gt/Lesen/00310.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_155.obj,True,True
Lesen,~0,2,data/smplx_gt/Lesen/00314.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_157.obj,True,True
Lesen,~0,3,data/smplx_gt/Lesen/00318.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_159.obj,True,True
Lesen,~0,4,data/smplx_gt/Lesen/00322.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_161.obj,True,True
Lesen,~0,5,data/smplx_gt/Lesen/00326.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_163.obj,True,True
Lesen,~0,6,data/smplx_gt/Lesen/00330.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_165.obj,True,True
Lesen,~0,7,data/smplx_gt/Lesen/00334.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_167.obj,True,True
Lesen,~0,8,data/smplx_gt/Lesen/00338.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_169.obj,True,True
Lesen,~0,9,data/smplx_gt/Lesen/00342.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_171.obj,True,True
Lesen,~0,10,data/smplx_gt/Lesen/00346.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_173.obj,True,True
Lesen,~0,11,data/smplx_gt/Lesen/00350.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_175.obj,True,True
Lesen,~0,12,data/smplx_gt/Lesen/00354.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_177.obj,True,True
Lesen,~0,13,data/smplx_gt/Lesen/00358.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_179.obj,True,True
Lesen,~0,14,data/smplx_gt/Lesen/00362.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_181.obj,True,True
Lesen,~0,15,data/smplx_gt/Lesen/00366.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_183.obj,True,True
Lesen,~0,16,data/smplx_gt/Lesen/00370.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_185.obj,True,True
Lesen,~0,17,data/smplx_gt/Lesen/00374.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_187.obj,True,True
Lesen,~0,18,data/smplx_gt/Lesen/00378.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_189.obj,True,True
Lesen,~0,19,data/smplx_gt/Lesen/00382.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_191.obj,True,True
Lesen,~0,20,data/smplx_gt/Lesen/00386.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_193.obj,True,True
Lesen,~0,21,data/smplx_gt/Lesen/00390.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_195.obj,True,True
Lesen,~0,22,data/smplx_gt/Lesen/00394.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_197.obj,True,True
Lesen,~0,23,data/smplx_gt/Lesen/00398.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_199.obj,True,True
Lesen,~0,24,data/smplx_gt/Lesen/00402.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_201.obj,True,True
Lesen,~0,25,data/smplx_gt/Lesen/00406.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_203.obj,True,True
Lesen,~0,26,data/smplx_gt/Lesen/00410.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_205.obj,True,True
Lesen,~0,27,data/smplx_gt/Lesen/00414.obj,outputs/method_hamer/Lesen/smplifyx/meshes/low_207.obj,True,True
